year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,5,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",515.00,143.00,43.86,7.89,24.30,0.00,66.94,10.00,0.00,10246.00,3567.00,703.00,1077.00,0.00,4899.00
2025,5,AA,American Airlines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",123.00,38.00,10.07,4.54,3.74,0.00,19.65,5.00,1.00,3550.00,491.00,208.00,156.00,0.00,2695.00
2025,5,AA,American Airlines Network,EGE,"Eagle, CO: Eagle County Regional",31.00,18.00,5.66,1.96,3.53,0.00,6.84,0.00,1.00,1502.00,368.00,272.00,187.00,0.00,675.00
2025,5,AA,American Airlines Network,ELP,"El Paso, TX: El Paso International",249.00,100.00,23.40,8.83,14.01,0.00,53.77,6.00,1.00,8380.00,1725.00,726.00,728.00,0.00,5201.00
2025,5,AA,American Airlines Network,EUG,"Eugene, OR: Mahlon Sweet Field",66.00,10.00,1.73,1.00,1.65,0.00,5.61,0.00,0.00,884.00,123.00,139.00,53.00,0.00,569.00
2025,5,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",496.00,250.00,23.89,11.85,159.80,0.00,54.45,17.00,8.00,23351.00,2017.00,2001.00,13138.00,0.00,6195.00
2025,5,AA,American Airlines Network,EYW,"Key West, FL: Key West International",157.00,29.00,8.96,1.48,11.99,0.00,6.58,0.00,0.00,2039.00,733.00,112.00,495.00,0.00,699.00
2025,5,AA,American Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",205.00,55.00,17.24,4.34,6.92,0.00,26.49,3.00,0.00,5888.00,1675.00,234.00,494.00,0.00,3485.00
2025,5,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",641.00,173.00,46.84,8.96,55.58,0.00,61.63,10.00,1.00,11530.00,3251.00,803.00,2839.00,0.00,4637.00
2025,5,AA,American Airlines Network,FSD,"Sioux Falls, SD: Joe Foss Field",54.00,23.00,4.99,2.77,3.53,0.00,11.72,1.00,0.00,1954.00,520.00,357.00,166.00,0.00,911.00
2025,5,AA,American Airlines Network,GEG,"Spokane, WA: Spokane International",93.00,37.00,12.03,3.42,2.15,0.00,19.39,0.00,0.00,2951.00,797.00,397.00,198.00,0.00,1559.00
2025,5,AA,American Airlines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",186.00,53.00,18.97,3.48,8.25,0.00,22.30,5.00,1.00,3374.00,1139.00,343.00,366.00,0.00,1526.00
2025,5,AA,American Airlines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",112.00,43.00,17.69,3.44,4.05,0.00,17.82,2.00,0.00,3044.00,1410.00,195.00,190.00,0.00,1249.00
2025,5,AA,American Airlines Network,GSP,"Greer, SC: Greenville-Spartanburg International",93.00,33.00,8.80,0.52,5.46,1.00,17.22,2.00,0.00,1937.00,348.00,35.00,297.00,58.00,1199.00
2025,5,AA,American Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",190.00,25.00,12.26,1.14,7.58,0.00,4.02,0.00,1.00,2002.00,1029.00,57.00,263.00,0.00,653.00
2025,5,AA,American Airlines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",4.00,3.00,0.02,0.00,0.00,0.00,2.98,0.00,0.00,263.00,4.00,0.00,0.00,0.00,259.00
2025,5,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",61.00,23.00,4.84,2.50,7.32,1.00,7.34,2.00,0.00,1087.00,177.00,145.00,235.00,31.00,499.00
2025,5,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",724.00,263.00,68.61,8.01,91.38,0.07,94.92,16.00,3.00,18317.00,4673.00,848.00,5036.00,16.00,7744.00
2025,5,AA,American Airlines Network,ILM,"Wilmington, NC: Wilmington International",172.00,49.00,20.50,2.78,6.06,0.00,19.66,2.00,0.00,3070.00,964.00,318.00,244.00,0.00,1544.00
2025,5,AA,American Airlines Network,IND,"Indianapolis, IN: Indianapolis International",584.00,163.00,37.24,12.21,40.33,0.00,73.22,7.00,3.00,11327.00,2314.00,1398.00,2014.00,0.00,5601.00
2025,5,AA,American Airlines Network,JAC,"Jackson, WY: Jackson Hole",58.00,11.00,2.86,1.16,2.09,0.00,4.89,1.00,1.00,1035.00,221.00,158.00,119.00,0.00,537.00
2025,5,AA,American Airlines Network,JAX,"Jacksonville, FL: Jacksonville International",666.00,191.00,44.27,13.19,50.61,0.00,82.93,13.00,3.00,12099.00,3177.00,1566.00,2213.00,0.00,5143.00
2025,5,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1224.00,364.00,85.74,15.67,185.37,3.07,74.15,6.00,5.00,31517.00,9133.00,1427.00,11866.00,206.00,8885.00
2025,5,AA,American Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",62.00,10.00,5.53,0.00,3.47,0.00,1.00,0.00,0.00,610.00,302.00,0.00,105.00,0.00,203.00
2025,5,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1378.00,354.00,107.63,16.95,84.75,0.10,144.58,21.00,1.00,23152.00,6463.00,1366.00,3824.00,4.00,11495.00
2025,5,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2672.00,619.00,213.76,44.95,150.53,0.73,209.03,15.00,2.00,52069.00,20581.00,4623.00,6181.00,60.00,20624.00
2025,5,AA,American Airlines Network,LBB,"Lubbock, TX: Lubbock Preston Smith International",88.00,36.00,10.70,4.54,4.61,0.00,16.15,2.00,0.00,3627.00,1419.00,366.00,310.00,0.00,1532.00
2025,5,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1374.00,429.00,87.39,26.67,188.86,2.59,123.49,27.00,9.00,33490.00,5840.00,2961.00,12023.00,399.00,12267.00
2025,5,AA,American Airlines Network,LIH,"Lihue, HI: Lihue Airport",62.00,8.00,4.89,0.00,0.28,0.00,2.83,0.00,0.00,509.00,229.00,0.00,20.00,0.00,260.00
2025,5,AA,American Airlines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",3.00,2.00,1.16,0.00,0.00,0.00,0.84,0.00,0.00,552.00,392.00,0.00,0.00,0.00,160.00
2025,5,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",452.00,154.00,49.91,7.85,36.94,0.00,59.29,7.00,1.00,9687.00,3170.00,712.00,1599.00,0.00,4206.00
2025,5,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1679.00,537.00,121.30,21.32,206.54,0.00,187.84,24.00,22.00,40874.00,8595.00,2759.00,12182.00,0.00,17338.00
2025,5,AA,American Airlines Network,MDT,"Harrisburg, PA: Harrisburg International",66.00,25.00,6.19,3.40,2.01,0.41,13.00,2.00,0.00,1483.00,247.00,427.00,92.00,18.00,699.00
2025,5,AA,American Airlines Network,MEM,"Memphis, TN: Memphis International",355.00,106.00,32.68,7.56,16.55,0.00,49.21,5.00,0.00,9026.00,3735.00,694.00,732.00,0.00,3865.00
2025,5,AA,American Airlines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",128.00,57.00,13.16,6.68,6.58,0.00,30.58,4.00,0.00,5112.00,1177.00,837.00,361.00,0.00,2737.00
2025,5,AA,American Airlines Network,MIA,"Miami, FL: Miami International",5534.00,1251.00,342.35,65.63,383.07,2.64,457.31,61.00,14.00,108014.00,37664.00,8201.00,17268.00,100.00,44781.00
2025,5,AA,American Airlines Network,MKE,"Milwaukee, WI: General Mitchell International",186.00,64.00,20.16,2.07,16.71,0.00,25.06,3.00,0.00,4596.00,1424.00,308.00,536.00,0.00,2328.00
2025,5,AA,American Airlines Network,MRY,"Monterey, CA: Monterey Regional",58.00,20.00,9.27,1.00,5.66,0.00,4.08,0.00,0.00,1842.00,494.00,148.00,391.00,0.00,809.00
2025,5,AA,American Airlines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",162.00,41.00,13.53,3.24,4.44,0.00,19.79,6.00,1.00,2973.00,658.00,255.00,130.00,0.00,1930.00
2025,5,AA,American Airlines Network,MSO,"Missoula, MT: Missoula Montana",27.00,7.00,3.58,1.13,0.88,0.00,1.41,1.00,0.00,564.00,148.00,287.00,43.00,0.00,86.00
2025,5,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",423.00,116.00,36.82,3.71,32.37,0.00,43.10,9.00,2.00,7170.00,2274.00,278.00,1626.00,0.00,2992.00
2025,5,AA,American Airlines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",749.00,221.00,59.30,10.61,56.41,1.50,93.18,10.00,2.00,14739.00,4022.00,1178.00,2388.00,79.00,7072.00
2025,5,AA,American Airlines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",120.00,40.00,16.23,1.19,8.80,0.00,13.78,2.00,0.00,2170.00,851.00,194.00,287.00,0.00,838.00
2025,5,AA,American Airlines Network,OGG,"Kahului, HI: Kahului Airport",93.00,24.00,11.23,1.46,5.82,1.00,4.49,0.00,1.00,2372.00,1285.00,107.00,191.00,52.00,737.00
2025,5,AA,American Airlines Network,OKC,"Oklahoma City, OK: Will Rogers World",156.00,69.00,19.21,7.58,7.11,0.00,35.10,5.00,0.00,5152.00,1177.00,543.00,488.00,0.00,2944.00
2025,5,AA,American Airlines Network,OMA,"Omaha, NE: Eppley Airfield",270.00,78.00,26.25,5.53,12.85,0.00,33.37,4.00,0.00,5020.00,1400.00,494.00,592.00,0.00,2534.00
2025,5,AA,American Airlines Network,ONT,"Ontario, CA: Ontario International",324.00,100.00,31.19,4.82,18.88,0.00,45.11,5.00,0.00,5810.00,1586.00,545.00,831.00,0.00,2848.00
2025,5,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",4961.00,1034.00,260.64,47.77,344.18,1.18,380.23,38.00,13.00,81880.00,23748.00,5230.00,18425.00,63.00,34414.00
2025,5,AA,American Airlines Network,ORF,"Norfolk, VA: Norfolk International",240.00,81.00,24.05,6.24,13.60,0.00,37.10,2.00,0.00,4267.00,762.00,548.00,692.00,0.00,2265.00
2025,5,AA,American Airlines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",532.00,147.00,41.18,7.65,38.23,0.00,59.94,3.00,2.00,9818.00,2610.00,644.00,1480.00,0.00,5084.00
2025,5,AA,American Airlines Network,PDX,"Portland, OR: Portland International",375.00,113.00,28.71,6.85,20.47,0.00,56.97,2.00,0.00,8414.00,2031.00,541.00,885.00,0.00,4957.00
2025,5,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",4224.00,1121.00,267.67,57.08,426.12,2.23,367.90,82.00,8.00,87146.00,31204.00,5217.00,17999.00,103.00,32623.00
2025,5,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4856.00,942.00,285.99,35.41,234.04,1.26,385.29,16.00,3.00,82432.00,29619.00,3746.00,9654.00,36.00,39377.00
2025,5,AA,American Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",598.00,133.00,42.62,4.78,18.76,0.00,66.84,7.00,0.00,10394.00,2217.00,892.00,989.00,0.00,6296.00
2025,5,AA,American Airlines Network,PNS,"Pensacola, FL: Pensacola International",230.00,72.00,18.98,5.88,9.16,0.00,37.98,6.00,0.00,5420.00,854.00,1195.00,495.00,0.00,2876.00
2025,5,AA,American Airlines Network,PSP,"Palm Springs, CA: Palm Springs International",146.00,35.00,14.35,2.52,7.31,0.00,10.82,3.00,1.00,2242.00,855.00,193.00,392.00,0.00,802.00
2025,5,AA,American Airlines Network,PVD,"Providence, RI: Rhode Island Tf Green International",214.00,51.00,24.11,0.38,8.34,0.00,18.17,4.00,0.00,2541.00,1111.00,20.00,327.00,0.00,1083.00
2025,5,AA,American Airlines Network,PWM,"Portland, ME: Portland International Jetport",123.00,34.00,10.55,0.38,3.11,1.00,18.96,2.00,0.00,2199.00,769.00,8.00,96.00,34.00,1292.00
2025,5,AA,American Airlines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",971.00,254.00,79.81,9.14,48.48,0.00,116.57,17.00,0.00,16377.00,5419.00,759.00,1879.00,0.00,8320.00
2025,5,AA,American Airlines Network,RIC,"Richmond, VA: Richmond International",354.00,87.00,23.87,5.45,16.82,0.00,40.87,2.00,0.00,4981.00,1036.00,565.00,510.00,0.00,2870.00
2025,5,AA,American Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",245.00,53.00,22.87,6.14,5.46,0.00,18.53,3.00,3.00,3390.00,1092.00,604.00,225.00,0.00,1469.00
2025,5,AA,American Airlines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",58.00,12.00,5.86,1.87,2.68,0.00,1.59,0.00,0.00,820.00,285.00,324.00,65.00,0.00,146.00
2025,5,AA,American Airlines Network,RSW,"Fort Myers, FL: Southwest Florida International",512.00,129.00,33.50,6.10,43.40,0.00,46.00,3.00,5.00,7700.00,2444.00,426.00,1666.00,0.00,3164.00
2025,5,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",831.00,245.00,75.40,11.31,61.42,0.22,96.65,9.00,1.00,18333.00,6703.00,1066.00,2588.00,8.00,7968.00
2025,5,AA,American Airlines Network,SAT,"San Antonio, TX: San Antonio International",641.00,213.00,62.09,14.76,38.85,0.86,96.44,13.00,5.00,16626.00,4312.00,1810.00,1775.00,18.00,8711.00
2025,5,AA,American Airlines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",182.00,66.00,19.71,3.35,16.78,1.00,25.15,2.00,1.00,6673.00,1658.00,214.00,998.00,128.00,3675.00
2025,5,AA,American Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",61.00,23.00,2.27,0.83,7.79,0.00,12.10,0.00,0.00,929.00,63.00,136.00,211.00,0.00,519.00
2025,5,AA,American Airlines Network,SBP,"San Luis Obispo, CA: San Luis County Regional",58.00,12.00,5.73,0.35,2.98,0.00,2.94,0.00,1.00,1068.00,328.00,67.00,523.00,0.00,150.00
2025,5,AA,American Airlines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",304.00,97.00,30.21,4.59,22.55,0.00,39.65,4.00,0.00,7347.00,2296.00,349.00,1210.00,0.00,3492.00
2025,5,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",518.00,133.00,44.70,8.57,24.78,1.73,53.23,6.00,0.00,8834.00,2701.00,679.00,1179.00,67.00,4208.00
2025,5,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",1053.00,276.00,83.06,13.55,80.12,2.24,97.03,9.00,1.00,19537.00,5731.00,1300.00,4219.00,91.00,8196.00
2025,5,AA,American Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",143.00,34.00,10.77,1.50,3.07,0.00,18.66,4.00,0.00,2186.00,949.00,225.00,137.00,0.00,875.00
2025,5,AA,American Airlines Network,SJU,"San Juan, PR: Luis Munoz Marin International",405.00,101.00,40.45,2.92,25.68,0.00,31.95,0.00,3.00,5291.00,2185.00,170.00,1112.00,0.00,1824.00
2025,5,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",315.00,87.00,28.16,7.34,14.82,0.22,36.45,8.00,0.00,5120.00,1371.00,571.00,699.00,10.00,2469.00
2025,5,AA,American Airlines Network,SMF,"Sacramento, CA: Sacramento International",365.00,112.00,40.85,3.87,25.27,0.00,42.00,4.00,2.00,6953.00,3092.00,314.00,1053.00,0.00,2494.00
2025,5,AA,American Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",583.00,109.00,36.68,7.34,25.15,1.00,38.84,8.00,3.00,7833.00,3465.00,807.00,931.00,35.00,2595.00
2025,5,AA,American Airlines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",194.00,49.00,10.66,1.09,11.15,0.00,26.10,1.00,0.00,2400.00,572.00,55.00,425.00,0.00,1348.00
2025,5,AA,American Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",576.00,155.00,43.68,8.27,31.42,0.00,71.63,7.00,2.00,11156.00,2914.00,726.00,1910.00,0.00,5606.00
2025,5,AA,American Airlines Network,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",58.00,9.00,3.72,1.00,1.50,0.00,2.77,0.00,0.00,762.00,188.00,136.00,70.00,0.00,368.00
2025,5,AA,American Airlines Network,STT,"Charlotte Amalie, VI: Cyril E King",171.00,24.00,9.77,0.58,7.96,0.00,5.69,0.00,1.00,1298.00,412.00,37.00,228.00,0.00,621.00
2025,5,AA,American Airlines Network,STX,"Christiansted, VI: Henry E. Rohlsen",67.00,20.00,6.33,0.00,5.62,0.00,8.05,0.00,0.00,787.00,302.00,0.00,188.00,0.00,297.00
2025,5,AA,American Airlines Network,SYR,"Syracuse, NY: Syracuse Hancock International",151.00,44.00,17.65,3.93,6.50,0.00,15.92,2.00,0.00,3492.00,1064.00,668.00,283.00,0.00,1477.00
2025,5,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1227.00,362.00,91.92,8.51,94.53,1.05,165.98,17.00,2.00,22960.00,5376.00,931.00,3701.00,45.00,12907.00
2025,5,AA,American Airlines Network,TUL,"Tulsa, OK: Tulsa International",223.00,63.00,19.18,6.52,8.31,0.15,28.84,9.00,0.00,4537.00,1130.00,638.00,414.00,8.00,2347.00
2025,5,AA,American Airlines Network,TUS,"Tucson, AZ: Tucson International",326.00,90.00,40.71,3.07,14.79,0.00,31.43,6.00,0.00,6193.00,2939.00,471.00,592.00,0.00,2191.00
2025,5,AA,American Airlines Network,TYS,"Knoxville, TN: McGhee Tyson",180.00,61.00,20.48,4.68,9.24,0.00,26.60,6.00,0.00,5785.00,1829.00,411.00,376.00,0.00,3169.00
2025,5,AA,American Airlines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",189.00,53.00,17.37,4.10,10.82,0.00,20.71,4.00,0.00,4207.00,943.00,384.00,426.00,0.00,2454.00
2025,5,AA,American Airlines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",119.00,45.00,10.61,4.65,9.61,0.21,19.92,1.00,1.00,3392.00,610.00,903.00,462.00,6.00,1411.00
2025,5,AS,Alaska Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",58.00,28.00,4.57,0.00,13.17,0.00,10.27,0.00,0.00,1029.00,184.00,0.00,457.00,0.00,388.00
2025,5,AS,Alaska Airlines Network,ADK,"Adak Island, AK: Adak",9.00,2.00,0.00,0.00,0.12,0.00,1.88,0.00,0.00,146.00,0.00,0.00,10.00,0.00,136.00
2025,5,AS,Alaska Airlines Network,ADQ,"Kodiak, AK: Kodiak Airport",79.00,8.00,2.87,0.00,2.50,0.00,2.63,1.00,0.00,267.00,132.00,0.00,53.00,0.00,82.00
2025,5,AS,Alaska Airlines Network,AKN,"King Salmon, AK: King Salmon Airport",21.00,6.00,2.61,0.00,2.50,0.00,0.89,1.00,0.00,176.00,89.00,0.00,70.00,0.00,17.00
2025,5,AS,Alaska Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1266.00,272.00,78.44,1.56,87.11,4.75,100.14,10.00,2.00,11073.00,3933.00,28.00,2398.00,135.00,4579.00
2025,5,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",141.00,46.00,10.34,0.00,26.04,0.00,9.62,0.00,0.00,1776.00,441.00,0.00,989.00,0.00,346.00
2025,5,AS,Alaska Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",221.00,75.00,13.83,2.00,45.55,0.00,13.62,1.00,0.00,3142.00,643.00,96.00,1745.00,0.00,658.00
2025,5,AS,Alaska Airlines Network,BET,"Bethel, AK: Bethel Airport",62.00,8.00,5.15,0.00,1.93,0.00,0.92,0.00,0.00,219.00,137.00,0.00,59.00,0.00,23.00
2025,5,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",124.00,32.00,10.20,0.00,9.02,0.00,12.78,1.00,1.00,1306.00,640.00,0.00,288.00,0.00,378.00
2025,5,AS,Alaska Airlines Network,BOI,"Boise, ID: Boise Air Terminal",97.00,24.00,6.80,0.00,9.76,0.00,7.44,0.00,0.00,702.00,241.00,0.00,241.00,0.00,220.00
2025,5,AS,Alaska Airlines Network,BOS,"Boston, MA: Logan International",257.00,89.00,11.06,2.50,63.89,0.00,11.55,1.00,0.00,3541.00,467.00,128.00,2529.00,0.00,417.00
2025,5,AS,Alaska Airlines Network,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",31.00,6.00,2.43,0.00,0.07,0.00,3.50,1.00,0.00,364.00,238.00,0.00,3.00,0.00,123.00
2025,5,AS,Alaska Airlines Network,BUR,"Burbank, CA: Bob Hope",208.00,45.00,12.21,0.00,13.75,0.00,19.04,2.00,0.00,1789.00,627.00,0.00,419.00,0.00,743.00
2025,5,AS,Alaska Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",58.00,26.00,4.21,0.00,10.80,0.00,10.99,0.00,1.00,912.00,234.00,0.00,279.00,0.00,399.00
2025,5,AS,Alaska Airlines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",46.00,20.00,4.06,0.00,6.41,0.00,9.53,0.00,0.00,663.00,126.00,0.00,163.00,0.00,374.00
2025,5,AS,Alaska Airlines Network,CDV,"Cordova, AK: Merle K Mudhole Smith",62.00,5.00,1.00,0.00,0.06,0.00,3.94,0.00,0.00,363.00,180.00,0.00,3.00,0.00,180.00
2025,5,AS,Alaska Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",31.00,7.00,2.70,0.00,1.68,0.00,2.62,0.00,0.00,259.00,106.00,0.00,44.00,0.00,109.00
2025,5,AS,Alaska Airlines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",49.00,14.00,4.97,0.00,6.18,0.00,2.85,0.00,0.00,728.00,395.00,0.00,185.00,0.00,148.00
2025,5,AS,Alaska Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",49.00,18.00,4.21,0.00,8.18,0.00,5.61,0.00,0.00,483.00,178.00,0.00,192.00,0.00,113.00
2025,5,AS,Alaska Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",31.00,10.00,3.81,0.00,3.95,0.00,2.24,0.00,0.00,325.00,160.00,0.00,115.00,0.00,50.00
2025,5,AS,Alaska Airlines Network,DAL,"Dallas, TX: Dallas Love Field",10.00,5.00,0.10,0.67,1.79,0.00,2.45,0.00,0.00,185.00,3.00,10.00,63.00,0.00,109.00
2025,5,AS,Alaska Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",186.00,60.00,7.32,0.00,47.88,0.00,4.80,0.00,1.00,2370.00,222.00,0.00,1836.00,0.00,312.00
2025,5,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",218.00,84.00,11.20,0.00,55.18,0.00,17.61,1.00,1.00,5111.00,715.00,0.00,3727.00,0.00,669.00
2025,5,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",220.00,64.00,13.93,3.23,34.07,0.00,12.77,1.00,1.00,3412.00,744.00,273.00,1824.00,0.00,571.00
2025,5,AS,Alaska Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",62.00,13.00,2.70,0.00,5.26,0.00,5.04,0.00,0.00,430.00,143.00,0.00,126.00,0.00,161.00
2025,5,AS,Alaska Airlines Network,EUG,"Eugene, OR: Mahlon Sweet Field",48.00,17.00,3.67,0.00,5.99,0.00,7.35,0.00,0.00,563.00,129.00,0.00,179.00,0.00,255.00
2025,5,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",308.00,153.00,3.63,4.76,132.92,0.00,11.69,7.00,0.00,21424.00,210.00,1297.00,19345.00,0.00,572.00
2025,5,AS,Alaska Airlines Network,FAI,"Fairbanks, AK: Fairbanks International",203.00,44.00,12.12,0.00,18.30,0.00,13.57,0.00,0.00,1647.00,641.00,0.00,539.00,0.00,467.00
2025,5,AS,Alaska Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",31.00,5.00,3.91,0.00,0.09,0.00,1.00,0.00,0.00,425.00,397.00,0.00,8.00,0.00,20.00
2025,5,AS,Alaska Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",52.00,8.00,1.95,0.00,4.35,0.00,1.70,0.00,0.00,345.00,102.00,0.00,106.00,0.00,137.00
2025,5,AS,Alaska Airlines Network,GEG,"Spokane, WA: Spokane International",216.00,80.00,25.41,0.00,20.00,1.00,33.59,0.00,0.00,3476.00,1418.00,0.00,525.00,19.00,1514.00
2025,5,AS,Alaska Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",155.00,46.00,11.15,1.70,11.38,0.00,21.77,0.00,0.00,1801.00,515.00,77.00,372.00,0.00,837.00
2025,5,AS,Alaska Airlines Network,IAD,"Washington, DC: Washington Dulles International",209.00,46.00,7.70,0.00,27.79,0.00,10.52,0.00,0.00,1903.00,290.00,0.00,818.00,0.00,795.00
2025,5,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",96.00,29.00,6.18,0.00,8.49,0.00,14.34,1.00,1.00,1232.00,232.00,0.00,404.00,0.00,596.00
2025,5,AS,Alaska Airlines Network,IND,"Indianapolis, IN: Indianapolis International",62.00,25.00,2.49,0.00,11.49,0.00,11.02,0.00,0.00,716.00,75.00,0.00,252.00,0.00,389.00
2025,5,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",341.00,141.00,16.68,3.40,107.41,0.00,13.51,2.00,1.00,7027.00,947.00,506.00,4915.00,0.00,659.00
2025,5,AS,Alaska Airlines Network,JNU,"Juneau, AK: Juneau International",392.00,69.00,26.34,0.00,16.62,0.06,25.97,2.00,1.00,2861.00,1256.00,0.00,492.00,2.00,1111.00
2025,5,AS,Alaska Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",155.00,30.00,8.97,0.00,11.11,0.00,9.92,0.00,0.00,1382.00,559.00,0.00,307.00,0.00,516.00
2025,5,AS,Alaska Airlines Network,KTN,"Ketchikan, AK: Ketchikan International",203.00,53.00,20.70,0.00,19.69,0.00,12.61,2.00,0.00,2650.00,1500.00,0.00,566.00,0.00,584.00
2025,5,AS,Alaska Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",494.00,116.00,24.98,0.80,49.31,0.00,40.91,2.00,0.00,5127.00,1847.00,12.00,1793.00,0.00,1475.00
2025,5,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",675.00,146.00,39.33,0.66,44.45,0.04,61.52,4.00,0.00,8673.00,2129.00,44.00,1510.00,4.00,4986.00
